id,venue,category
3070,Proceedings of the Korean Magnestics Society Conference,International Conf
3071,Proceedings of the Korean Magnestics Society Conference,International Conf
3079,International Conference on Engineering Research and Applications,International Conf
3081,International Conference on Engineering Research and Applications,International Conf
3083,The 6th International Workshop on Nanotechnology and Application,International Conf
3087,2008 Sixth IEEE International Conference on Software Engineering and Formal Methods,International Conf
3096,2009 First Asian Conference on Intelligent Information and Database Systems,International Conf
3098,Asian Conference on Intelligent Information and Database Systems,International Conf
3109,Asian Conference on Intelligent Information and Database Systems,International Conf
3110,Asian Conference on Intelligent Information and Database Systems,International Conf
3111,Asian Conference on Intelligent Information and Database Systems,International Conf
3115,Asian Conference on Intelligent Information and Database Systems,International Conf
3117,Information Science and Applications (ICISA) 2016,International Conf
3120,Asian Conference on Intelligent Information and Database Systems,International Conf
3121,Asian Conference on Intelligent Information and Database Systems,International Conf
3122,International Joint Conference on Rough Sets,International Conf
3123,Asian Conference on Intelligent Information and Database Systems,International Conf
3127,2020 12th International Conference on Knowledge and Systems Engineering (KSE),International Conf
3132,International Conference on Computer Science Applied Mathematics and Applications,International Conf
3139,2017 International Conference on Advanced Technologies for Communications (ATC),International Conf
3140,2017 4th NAFOSTED Conference on Information and Computer Science,International Conf
3141,2018 12th international symposium on medical information and communication technology (ISMICT),International Conf
3142,2019 27th European Signal Processing Conference (EUSIPCO),International Conf
3146,2020 28th European Signal Processing Conference (EUSIPCO),International Conf
3166,2020 12th International Conference on Knowledge and Systems Engineering (KSE),International Conf
3170,2016 IEEE International Conference on Acoustics Speech and Signal Processing (ICASSP),International Conf
3174,2017 4th NAFOSTED Conference on Information and Computer Science,International Conf
3175,2016 24th European Signal Processing Conference (EUSIPCO),International Conf
3176,2019 27th European Signal Processing Conference (EUSIPCO),International Conf
3183,International Conference on Swarm Intelligence,International Conf
3185,2015 International Conference on Advanced Technologies for Communications (ATC),International Conf
3195,2017 4th IEEE NAFOSTED Conference on Information and Computer Science,International Conf
3206,Proceeding of The Third International Conference on Engineering Mechanics and Automation (ICEMA 2014) Hanoi,International Conf
3217,International Conference on Material Machines and Methods for Sustainable Development,International Conf
3227,2018 International Conference and Utility Exhibition on Green Energy for Sustainable Development (ICUE),International Conf
3243,Workshop Gemeinschaften in Neuen Medien (GeNeMe) 1998,International Conf
3274,Pacific Rim International Conference on Multi-Agents,International Conf
3276,International Conference on Swarm Intelligence,International Conf
3277,Proc. of 2015 International Conference on Advanced Technologies for Communications,International Conf
3279,International Conference on Advanced Technologies for Communications (ATC 2014),International Conf
3281,4th International Conference on Biomedical Engineering in Vietnam,International Conf
3282,Asia-Pacific Conference on Simulated Evolution and Learning,International Conf
3290,Asian Conference on Intelligent Information and Database Systems,International Conf
3291,Computational Collective Intelligence. ICCCI 2017. Lecture Notes in Computer Science,International Conf
3295,Unknown,International Conf
3300,Unknown,International Conf
3302,34th International Symposium on Automation and Robotics in Construction (ISARC),International Conf
3303,2018 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),International Conf
3305,2018 2nd International Conference on Recent Advances in Signal Processing Telecommunications & Computing (SigTelCom),International Conf
3308,2019 IEEE 15th International Conference on Automation Science and Engineering (CASE),International Conf
3310,Australian Conference on Robotics and Automation (ACRA),International Conf
3319,12th International Conference on Knowledge and Systems Engineering (KSE),International Conf
3320,2020 12th International Conference on Knowledge and Systems Engineering (KSE),International Conf
3355,Asian Conference on Intelligent Information and Database Systems,International Conf
3357,Asian Conference on Intelligent Information and Database Systems,International Conf
3358,Information Science and Applications (ICISA) 2016,International Conf
3364,Fifth BioCreative challenge evaluation workshop,International Conf
3367,Asian Conference on Intelligent Information and Database Systems,International Conf
3368,Asian Conference on Intelligent Information and Database Systems,International Conf
3369,2020 12th International Conference on Knowledge and Systems Engineering (KSE),International Conf
3370,Asian Conference on Intelligent Information and Database Systems,International Conf
